0.000000000000000000e+00,5.026702299501068994e-143
0.000000000000000000e+00,2.117266041493832159e-144
0.000000000000000000e+00,1.824060189463809435e-133
0.000000000000000000e+00,1.024976746189451056e-301
3.200000000000000067e-01,1.252005995870941746e+00
6.500000000000000222e-01,4.548017843019254158e+00
6.099999999999999867e-01,4.002773117993015717e+00
1.600000000000000033e-01,7.419419814148315862e-01
6.600000000000000311e-01,4.323488414927382451e+00
9.000000000000000222e-01,5.907400636111267644e+00
6.099999999999999867e-01,4.012977116736228922e+00
5.899999999999999689e-01,3.883404849938362879e+00
6.099999999999999867e-01,4.014254065356403167e+00
3.900000000000000133e-01,1.691598073672647917e+00
6.600000000000000311e-01,1.985955438751804358e+00
5.899999999999999689e-01,2.521640444941967818e+00
2.000000000000000042e-02,5.103658325355229369e-02
7.700000000000000178e-01,3.305730131291302776e+00
3.599999999999999867e-01,1.538692094545288658e+00
4.899999999999999911e-01,2.087780410836590939e+00
5.799999999999999600e-01,2.479668973400380949e+00
6.300000000000000044e-01,2.694411905151691933e+00
9.200000000000000400e-01,6.338856844059884921e+00
3.800000000000000044e-01,1.602552577063772965e+00
4.000000000000000083e-02,1.382573780207632108e-01
8.699999999999999956e-01,6.873422371237281503e+00
7.000000000000000666e-02,2.422687326621261461e-01
1.000000000000000021e-02,3.447538043690116794e-02
5.000000000000000278e-02,1.729120895376464184e-01
4.000000000000000083e-02,1.384177139561208192e-01
1.000000000000000021e-02,3.451402028381925918e-02
0.000000000000000000e+00,1.290900504574973312e-196
4.000000000000000222e-01,1.866097404184560382e+00
0.000000000000000000e+00,3.678413011042416163e-177
7.099999999999999645e-01,4.802072837198424260e+00
1.000000000000000021e-02,3.018662297872747383e-02
0.000000000000000000e+00,4.289120222990696585e-173
0.000000000000000000e+00,1.366825659460460745e-176
0.000000000000000000e+00,1.117937021419274931e-177
0.000000000000000000e+00,9.845104597443959090e-157
0.000000000000000000e+00,7.733627887251613016e-204
8.100000000000000533e-01,4.921741755581086508e+00
4.600000000000000200e-01,1.997764761641156239e+00
0.000000000000000000e+00,5.291963343521015845e-136
5.000000000000000278e-02,1.978203920626334655e-01
8.299999999999999600e-01,3.604041017848983230e+00
4.600000000000000200e-01,1.969870703756419372e+00
4.500000000000000111e-01,1.953776849180350661e+00
4.699999999999999734e-01,2.045271706759888897e+00
4.500000000000000111e-01,1.898115016183784531e+00
0.000000000000000000e+00,1.931719374791935190e-165
7.900000000000000355e-01,4.751448771742819766e+00
5.400000000000000355e-01,2.193698507105232842e+00
8.900000000000000133e-01,5.295756103691594774e+00
6.899999999999999467e-01,4.149464928189559032e+00
7.600000000000000089e-01,4.555002476947258572e+00
8.100000000000000533e-01,4.871708678505586754e+00
6.500000000000000222e-01,3.901069606775528165e+00
9.899999999999999911e-01,9.260286834832614389e+00
6.300000000000000044e-01,4.068159823909917705e+00
0.000000000000000000e+00,9.454357250341380703e-250
6.300000000000000044e-01,3.195953529154769157e+00
4.000000000000000083e-02,1.009228675495490862e-01
0.000000000000000000e+00,7.114412848564092454e-246
2.000000000000000042e-02,4.889908963675308751e-02
0.000000000000000000e+00,8.461884774916574802e-219
0.000000000000000000e+00,3.764794921532801561e-204
1.000000000000000021e-02,3.307202793342901154e-02
7.399999999999999911e-01,5.851327623001785661e+00
1.600000000000000033e-01,7.648332786207531209e-01
2.899999999999999800e-01,1.510378775950891539e+00
1.400000000000000133e-01,6.712646703143073657e-01
6.099999999999999867e-01,2.930797797438754237e+00
1.700000000000000122e-01,8.146556309025214659e-01
2.500000000000000000e-01,1.202055166058028091e+00
2.500000000000000000e-01,1.191850669846786337e+00
0.000000000000000000e+00,7.266662436844421654e-307
4.099999999999999756e-01,1.332395165939552983e+00
6.700000000000000400e-01,3.102166992761538733e+00
6.899999999999999467e-01,3.557023170739761930e+00
7.199999999999999734e-01,4.701424513103066971e+00
6.500000000000000222e-01,3.014748476145648670e+00
7.800000000000000266e-01,3.710937728115033973e+00
6.500000000000000222e-01,3.014107947123221720e+00
6.899999999999999467e-01,3.196761167250822933e+00
8.299999999999999600e-01,5.541029500703603006e+00
8.800000000000000044e-01,7.717673668567275769e+00
9.200000000000000400e-01,7.568434994198153909e+00
9.499999999999999556e-01,8.349369618027736806e+00
9.399999999999999467e-01,7.750197732282437357e+00
8.000000000000000444e-01,6.613515663268381140e+00
9.300000000000000488e-01,7.653705152642215737e+00
9.000000000000000222e-01,7.415072056252498989e+00
8.399999999999999689e-01,6.935949854391642688e+00
4.699999999999999734e-01,2.128904650523091746e+00
5.799999999999999600e-01,2.809037647237334845e+00
2.899999999999999800e-01,7.652794532715810893e-01
5.699999999999999512e-01,1.735926010508912931e+00
1.000000000000000021e-02,2.645479841721304001e-02
5.000000000000000278e-02,1.319406975639491608e-01
2.899999999999999800e-01,7.653306811510734997e-01
2.300000000000000100e-01,6.069561732246142594e-01
4.500000000000000111e-01,1.184564175063911984e+00
6.099999999999999867e-01,2.451156956030956291e+00
5.000000000000000000e-01,2.307010884278088092e+00
1.300000000000000044e-01,5.111408097668839190e-01
4.500000000000000111e-01,2.349881771996077617e+00
1.700000000000000122e-01,6.791332302688808387e-01
5.999999999999999778e-02,2.340421582742204243e-01
1.900000000000000022e-01,7.601395544103604074e-01
7.000000000000000666e-02,2.800884352290138879e-01
2.200000000000000011e-01,8.805501566208558950e-01
0.000000000000000000e+00,1.491055800498439888e-190
0.000000000000000000e+00,6.803797234186595027e-108
9.100000000000000311e-01,4.279876731543414969e+00
9.399999999999999467e-01,5.824397894490882521e+00
9.100000000000000311e-01,4.623515035952224572e+00
7.399999999999999911e-01,3.482125015409825330e+00
9.499999999999999556e-01,4.498896029375129224e+00
9.000000000000000222e-01,4.230583129677025767e+00
7.900000000000000355e-01,3.716055880387320265e+00
9.899999999999999911e-01,8.088041483430373546e+00
9.399999999999999467e-01,8.886490584575927443e+00
9.100000000000000311e-01,1.003384631878485322e+01
8.100000000000000533e-01,7.371838018449881069e+00
9.300000000000000488e-01,1.031860110086372551e+01
9.899999999999999911e-01,1.091560736636374962e+01
9.599999999999999645e-01,1.062421326732857629e+01
9.000000000000000222e-01,1.001850738778331440e+01
9.399999999999999467e-01,1.036201444071044264e+01
5.500000000000000444e-01,2.738624116488795668e+00
7.600000000000000089e-01,3.067009151794132471e+00
7.900000000000000355e-01,3.423887455305546279e+00
5.300000000000000266e-01,1.539644608419747263e+00
3.900000000000000133e-01,1.681600333176499706e+00
5.899999999999999689e-01,2.559169186636865323e+00
7.399999999999999911e-01,3.105751415084724076e+00
8.000000000000000444e-01,3.465868590274411520e+00
8.499999999999999778e-01,3.685293388713297258e+00
8.699999999999999956e-01,4.292332304096263762e+00
0.000000000000000000e+00,5.190620926931469433e-155
9.200000000000000400e-01,5.099664333068506750e+00
9.399999999999999467e-01,6.515005478314122911e+00
9.499999999999999556e-01,5.259762722889084863e+00
7.099999999999999645e-01,3.933116565534432230e+00
7.900000000000000355e-01,4.376419036072740631e+00
8.800000000000000044e-01,4.875627455275673761e+00
9.599999999999999645e-01,5.314434150781820243e+00
9.399999999999999467e-01,6.481756363541778754e+00
9.899999999999999911e-01,8.516941411776318915e+00
7.500000000000000000e-01,4.970106493648646762e+00
0.000000000000000000e+00,1.119155260968593019e-134
4.799999999999999822e-01,2.583894516115261553e+00
6.800000000000000488e-01,4.511513375710468843e+00
7.099999999999999645e-01,4.587575106726621499e+00
7.500000000000000000e-01,4.982259845065859061e+00
7.199999999999999734e-01,4.773126418108905256e+00
8.000000000000000444e-01,5.693255615081865173e+00
0.000000000000000000e+00,4.459801933636425996e-216
5.799999999999999600e-01,3.169248715703458785e+00
2.700000000000000178e-01,1.075046461205876547e+00
7.099999999999999645e-01,3.866470024469272904e+00
4.500000000000000111e-01,2.459114296647320064e+00
5.200000000000000178e-01,2.843599654322879200e+00
6.199999999999999956e-01,3.387933604519277164e+00
5.899999999999999689e-01,3.203406616518914340e+00
7.299999999999999822e-01,4.665117128255949375e+00
3.400000000000000244e-01,1.562599388799223776e+00
0.000000000000000000e+00,4.940656458412465442e-324
4.299999999999999933e-01,1.867769407567032802e+00
0.000000000000000000e+00,4.940656458412465442e-324
1.000000000000000021e-02,1.829422475565332246e-02
0.000000000000000000e+00,4.940656458412465442e-324
0.000000000000000000e+00,4.940656458412465442e-324
0.000000000000000000e+00,4.940656458412465442e-324
0.000000000000000000e+00,4.940656458412465442e-324
8.299999999999999600e-01,5.349441556673543374e+00
1.100000000000000006e-01,2.528011154113110059e-01
5.600000000000000533e-01,1.812539538468055378e+00
4.699999999999999734e-01,1.078867821736635424e+00
0.000000000000000000e+00,1.277330189546326613e-132
1.100000000000000006e-01,2.528262893217324003e-01
1.199999999999999956e-01,2.757379651026101719e-01
8.999999999999999667e-02,2.068095724468317909e-01
1.000000000000000021e-02,1.858164338922538988e-02
3.099999999999999978e-01,8.154010932206031681e-01
8.100000000000000533e-01,5.748013229929326506e+00
8.800000000000000044e-01,7.260882207273725797e+00
6.999999999999999556e-01,4.973490065134257954e+00
9.599999999999999645e-01,6.802444372448992027e+00
8.000000000000000444e-01,5.632734905795294011e+00
8.100000000000000533e-01,5.746880626395469704e+00
8.199999999999999512e-01,5.819781376558276875e+00
6.800000000000000488e-01,3.579527537079241650e+00
9.000000000000000222e-01,5.611448823047417100e+00
6.600000000000000311e-01,2.979881626120000071e+00
4.199999999999999845e-01,1.503030815290042677e+00
4.299999999999999933e-01,1.940774923951407827e+00
6.800000000000000488e-01,3.070087968859017913e+00
5.600000000000000533e-01,2.527486182790442459e+00
6.300000000000000044e-01,2.844486028954604340e+00
6.899999999999999467e-01,3.115455649975864993e+00
7.399999999999999911e-01,3.862199274257803960e+00
3.699999999999999956e-01,1.540496970609375404e+00
2.800000000000000266e-01,1.167377364984109711e+00
0.000000000000000000e+00,4.276704181893206945e-146
1.700000000000000122e-01,7.077378938070356673e-01
3.200000000000000067e-01,1.341777681737450489e+00
3.400000000000000244e-01,1.426203909638142919e+00
1.900000000000000022e-01,7.966812137830606710e-01
2.099999999999999922e-01,8.810523668273129161e-01
3.900000000000000133e-01,2.059771224290150471e+00
0.000000000000000000e+00,1.171495758513310408e-180
2.000000000000000111e-01,7.128908401321493171e-01
5.300000000000000266e-01,2.293658986177556702e+00
4.000000000000000083e-02,1.430523050250854800e-01
6.600000000000000311e-01,2.352648247425144223e+00
2.399999999999999911e-01,8.554449618405528533e-01
2.000000000000000111e-01,7.129510907849230250e-01
8.999999999999999667e-02,3.212425322984243659e-01
5.699999999999999512e-01,3.017148405175942294e+00
7.500000000000000000e-01,4.753908889730878329e+00
9.799999999999999822e-01,1.044086133544802664e+01
8.699999999999999956e-01,3.305002557145331643e+00
9.499999999999999556e-01,7.832273817942422944e+00
8.800000000000000044e-01,9.406343996915587979e+00
9.499999999999999556e-01,1.014380928772808765e+01
9.499999999999999556e-01,1.014198442568836356e+01
9.399999999999999467e-01,1.004934955440038635e+01
8.100000000000000533e-01,6.361279433027910990e+00
0.000000000000000000e+00,4.940656458412465442e-324
3.599999999999999867e-01,1.945993107303001679e+00
5.999999999999999778e-02,2.488814619099471714e-01
6.600000000000000311e-01,4.448289404460711971e+00
3.800000000000000044e-01,2.047280297026825124e+00
3.400000000000000244e-01,1.839611185442185493e+00
3.400000000000000244e-01,1.836136883986901891e+00
3.900000000000000133e-01,2.111033614678107018e+00
6.600000000000000311e-01,5.788698683109162246e+00
7.399999999999999911e-01,5.049842480602335648e+00
8.000000000000000444e-01,4.454415554206270222e+00
9.899999999999999911e-01,1.039238009309058519e+01
7.299999999999999822e-01,4.064479039981518049e+00
7.900000000000000355e-01,4.397652663493920144e+00
6.300000000000000044e-01,3.508876699014260137e+00
8.199999999999999512e-01,4.570699370140496320e+00
6.700000000000000400e-01,3.729279486765626483e+00
2.300000000000000100e-01,7.068700698353146405e-01
7.800000000000000266e-01,4.729484529923466241e+00
0.000000000000000000e+00,2.701116898586129931e-189
2.899999999999999800e-01,1.380082438220635588e+00
0.000000000000000000e+00,1.529584080358370097e-193
0.000000000000000000e+00,4.400131974153864896e-201
0.000000000000000000e+00,5.100895923979086337e-196
0.000000000000000000e+00,1.033379302326090079e-174
0.000000000000000000e+00,1.577927097061939563e-318
3.300000000000000155e-01,1.732674271612345995e+00
7.399999999999999911e-01,7.232326753604513492e+00
8.000000000000000444e-01,5.497407013703412559e+00
3.099999999999999978e-01,1.388828911835578328e+00
8.000000000000000444e-01,5.508411451570052186e+00
8.900000000000000133e-01,6.119376157800561877e+00
9.000000000000000222e-01,6.206945927943841035e+00
8.499999999999999778e-01,5.888101867939550260e+00
8.299999999999999600e-01,5.726883277063809174e+00
6.999999999999999556e-01,3.735710016804687950e+00
5.300000000000000266e-01,1.780905114417060675e+00
5.699999999999999512e-01,3.704356868555099158e+00
2.600000000000000089e-01,1.219673825123213318e+00
8.399999999999999689e-01,7.542342313712728341e+00
8.800000000000000044e-01,5.712730120648054744e+00
5.500000000000000444e-01,3.568364875320707341e+00
5.600000000000000533e-01,3.645551607236418690e+00
5.300000000000000266e-01,3.444589656582885073e+00
6.800000000000000488e-01,5.417497266910844544e+00
9.200000000000000400e-01,5.125143794389097174e+00
9.799999999999999822e-01,7.604347874503636362e+00
9.899999999999999911e-01,1.182291778486423972e+01
9.699999999999999734e-01,7.506243245007694576e+00
8.599999999999999867e-01,6.659496348993713788e+00
9.699999999999999734e-01,7.478318786385397487e+00
9.799999999999999822e-01,7.561972321027729649e+00
9.799999999999999822e-01,7.578709550935005090e+00
5.699999999999999512e-01,1.937150222294599766e+00
7.199999999999999734e-01,3.849745316507206194e+00
1.300000000000000044e-01,4.283838165420097432e-01
2.800000000000000266e-01,1.030271261510433689e+00
4.799999999999999822e-01,1.574786720206550417e+00
5.000000000000000278e-02,1.646846333763579973e-01
1.499999999999999944e-01,4.940338527093682264e-01
8.999999999999999667e-02,2.967036590279261699e-01
7.000000000000000666e-02,2.307654781628974694e-01
8.000000000000000167e-02,2.564096274897875172e-01
5.699999999999999512e-01,2.031105410947799506e+00
8.800000000000000044e-01,7.730365408567479335e+00
9.000000000000000222e-01,8.336409307625604725e+00
7.500000000000000000e-01,6.618202896747607866e+00
8.499999999999999778e-01,7.491549274202558450e+00
7.399999999999999911e-01,6.476680998103920395e+00
8.800000000000000044e-01,7.737664812206243248e+00
9.399999999999999467e-01,8.244409978166164166e+00
8.699999999999999956e-01,7.311203142211853745e+00
7.800000000000000266e-01,6.902210354258463632e+00
5.200000000000000178e-01,1.894415414117654795e+00
5.999999999999999778e-01,2.365733626261822931e+00
3.099999999999999978e-01,1.131452529619571212e+00
8.999999999999999667e-02,3.278690190975446228e-01
5.999999999999999778e-01,2.186495802766057039e+00
5.500000000000000444e-01,2.003727830005509691e+00
5.100000000000000089e-01,1.858015378638508519e+00
5.300000000000000266e-01,1.887622489300426309e+00
4.000000000000000083e-02,1.546456566254932330e-01
0.000000000000000000e+00,4.393443124780475256e-83
1.100000000000000006e-01,3.510287817622020357e-01
0.000000000000000000e+00,7.519758703920975027e-85
3.400000000000000244e-01,9.146927499134038797e-01
1.000000000000000021e-02,2.691047930423562037e-02
0.000000000000000000e+00,1.254132191663541696e-83
0.000000000000000000e+00,1.068904519353603524e-122
0.000000000000000000e+00,8.023716853050946624e-88
3.699999999999999956e-01,1.144042498776379757e+00
0.000000000000000000e+00,1.635979193545564850e-184
0.000000000000000000e+00,2.604426276713984463e-135
0.000000000000000000e+00,1.138028612386908917e-183
0.000000000000000000e+00,1.381396227347656956e-181
0.000000000000000000e+00,1.817691731188403295e-184
0.000000000000000000e+00,2.384103205447121007e-184
0.000000000000000000e+00,4.940656458412465442e-324
0.000000000000000000e+00,1.196866979411349437e-136
0.000000000000000000e+00,1.109831326433480749e-223
7.900000000000000355e-01,4.159704818115373293e+00
8.299999999999999600e-01,5.086059758231366246e+00
8.299999999999999600e-01,4.376580315564559953e+00
8.699999999999999956e-01,4.591200498047275147e+00
8.000000000000000444e-01,4.221371006644461410e+00
8.000000000000000444e-01,4.226968152704322357e+00
8.399999999999999689e-01,4.433190620994958309e+00
9.000000000000000222e-01,6.470201421818781107e+00
9.599999999999999645e-01,7.931127099384242207e+00
6.199999999999999956e-01,3.251498304858220223e+00
7.199999999999999734e-01,4.237715207960500940e+00
7.600000000000000089e-01,3.977788530685307578e+00
7.099999999999999645e-01,3.723985562016983497e+00
6.500000000000000222e-01,3.405113918672127316e+00
6.300000000000000044e-01,3.298783346827936391e+00
6.700000000000000400e-01,3.512572138557116030e+00
5.600000000000000533e-01,2.515111046051895727e+00
7.299999999999999822e-01,4.108400640819369620e+00
9.399999999999999467e-01,4.972808305349288638e+00
9.599999999999999645e-01,6.191204673550561033e+00
7.299999999999999822e-01,3.885730000230436687e+00
2.500000000000000000e-01,1.325095919648218157e+00
9.799999999999999822e-01,5.185910574007376539e+00
9.399999999999999467e-01,4.967740828913334461e+00
9.799999999999999822e-01,5.178368259921496630e+00
8.599999999999999867e-01,3.548701692803248875e+00
3.699999999999999956e-01,1.884650255831062937e+00
4.199999999999999845e-01,1.754763209090416165e+00
7.299999999999999822e-01,4.375863950102613309e+00
5.899999999999999689e-01,2.452941822268059457e+00
6.700000000000000400e-01,2.799638419117754129e+00
4.500000000000000111e-01,1.881847986924044092e+00
4.299999999999999933e-01,1.796006901227530594e+00
3.099999999999999978e-01,1.279549831788028724e+00
8.599999999999999867e-01,6.507275701825427916e+00
9.899999999999999911e-01,1.053981087246178205e+01
9.000000000000000222e-01,9.411628274982881237e+00
5.600000000000000533e-01,3.777304508108060954e+00
8.000000000000000444e-01,8.572208161177211849e+00
9.499999999999999556e-01,9.926429406453172177e+00
9.300000000000000488e-01,9.747105433455363510e+00
9.200000000000000400e-01,9.545467632324285745e+00
9.499999999999999556e-01,9.933380796612164332e+00
7.500000000000000000e-01,5.789771050439466826e+00
2.500000000000000000e-01,9.894512597381089902e-01
4.699999999999999734e-01,2.053502869260555475e+00
0.000000000000000000e+00,4.940656458412465442e-324
7.199999999999999734e-01,3.134990602125142356e+00
1.199999999999999956e-01,5.189908156672107253e-01
4.600000000000000200e-01,2.004167506213702765e+00
4.299999999999999933e-01,1.879099172821741215e+00
4.299999999999999933e-01,1.878670521143795957e+00
7.500000000000000000e-01,5.201658901408199753e+00
0.000000000000000000e+00,2.466274659605053234e-190
1.400000000000000133e-01,5.363705409659683676e-01
7.299999999999999822e-01,4.601700434559784725e+00
2.300000000000000100e-01,8.783370107527255222e-01
4.899999999999999911e-01,1.878546933012668507e+00
8.000000000000000167e-02,2.993079878520191195e-01
1.199999999999999956e-01,4.594975871893713926e-01
1.000000000000000056e-01,3.834865056893502211e-01
0.000000000000000000e+00,2.012999083594538702e-162
7.399999999999999911e-01,3.811443956189141780e+00
4.400000000000000022e-01,1.532042519377561307e+00
8.599999999999999867e-01,5.217012173002713027e+00
5.600000000000000533e-01,1.945618627949625701e+00
0.000000000000000000e+00,3.463692135224396376e-112
3.800000000000000044e-01,1.321877213922795891e+00
4.500000000000000111e-01,1.566735781999976540e+00
4.799999999999999822e-01,1.670716006045731783e+00
